序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location
9087,2023-07-21 17:14:11,10 km/h,179.76 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇;G324(后溪大道);百信旧货,厦门飞鹏高科技铝业有限公司,金斯特五交机电部",闽DR389F,西南(220),"118.02299,24.647177"
9088,2023-07-21 17:14:39,35 km/h,180.01 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇后溪大道485号;后溪大道,后溪大道-新村中里交叉路口;蚝兄妹私房菜,黄鹤楼(新村店),中医秘方理疗养生馆",闽DR389F,西南(221),"118.021359,24.645558"
9089,2023-07-21 17:15:02,5 km/h,180.08 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇;G324(后溪大道);统春,台铃电动车(后溪新村店),雅迪电动车(后溪大道店)",闽DR389F,西南(232),"118.020885,24.645054"
9090,2023-07-21 17:15:04,7 km/h,180.08 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇;G324(后溪大道);统春,台铃电动车(后溪新村店),雅迪电动车(后溪大道店)",闽DR389F,西南(221),"118.02086,24.645032"
9091,2023-07-21 17:15:08,11 km/h,180.09 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇新村中里137-101号;后溪大道,后溪大道-新田路交叉路口;后溪成都柴火鸡,黄鹤楼(新村店),益禾堂(后溪大道店)",闽DR389F,西南(225),"118.020783,24.644956"
9092,2023-07-21 17:15:38,45 km/h,180.26 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇;G324;星期天火锅便宜坊,签年时光火锅串串香(闽第购物新村店),老首长铜炉蛙锅",闽DR389F,西南(221),"118.01967,24.643832"
9093,2023-07-21 17:16:08,60 km/h,180.69 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇白虎岩路19号;后溪大道,后溪大道-白虎岩路交叉路口;西井社,信双豪驾校后溪练车场,源隆丰五金水暖",闽DR389F,西南(221),"118.016833,24.640974"
9094,2023-07-21 17:16:38,29 km/h,181.01 km, ,在线 / 行驶,"福建省厦门市集美区后溪镇;G324(新城大道);芳馨茗茶,金亿来木制品加工厂,节能空压机(后溪大道店)",闽DR389F,西南(221),"118.01473,24.638797"
9095,2023-07-21 17:17:08,39 km/h,181.35 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道3559号之3;灌口大道,灌口大道-金辉西路交叉路口;厦门星艺恒起重搬运有限公司,佐涛机械,湖里",闽DR389F,西南(223),"118.012578,24.636525"
9096,2023-07-21 17:17:20,29 km/h,181.48 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3511号;厦门市宝裕塑胶制品有限公司,顶许村湖里社-53号楼,顶许村湖里社-61号楼",闽DR389F,西南(232),"118.011631,24.635683"
9097,2023-07-21 17:17:38,30 km/h,181.63 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道3678号;灌口大道,灌口大道-金辉西路交叉路口;星星沙县小吃,闽湘川客家小炒,厦门豪盛塑料制品有限公司",闽DR389F,西南(227),"118.010486,24.634776"
9098,2023-07-21 17:18:08,29 km/h,181.9 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3349号;山野狼(厦门)户外用品有限公司,香广铝材汇鼎丰,顶许村山埔社-17号楼",闽DR389F,西南(225),"118.008584,24.633151"
9099,2023-07-21 17:18:22,34 km/h,182.01 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3311号;金耐龙不锈钢剪折弯加工厂,通士达照明(新城大道店),福建大为能源有限公司",闽DR389F,西南(222),"118.007767,24.632373"
9100,2023-07-21 17:18:31,30 km/h,182.09 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3191号;恒盛钢材彩钢瓦,厦门舜豪机械有限公司,德旺福超市(灌口店)",闽DR389F,西南(233),"118.007235,24.631932"
9101,2023-07-21 17:18:34,30 km/h,182.11 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道3270号;灌口大道,305乡道-灌口大道交叉路口;重庆风味,康盈来养生馆,拾光奶茶",闽DR389F,西南(222),"118.007048,24.631763"
9102,2023-07-21 17:18:38,22 km/h,182.14 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3260号;缘鹏鑫铝塑门窗批发,厦门舜豪机械有限公司,共龙渔具",闽DR389F,西南(226),"118.00683,24.631559"
9103,2023-07-21 17:18:41,5 km/h,182.15 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3260号;缘鹏鑫铝塑门窗批发,厦门舜豪机械有限公司,共龙渔具",闽DR389F,西南(209),"118.006751,24.63148"
9104,2023-07-21 17:18:46,10 km/h,182.16 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3260号;缘鹏鑫铝塑门窗批发,厦门舜豪机械有限公司,共龙渔具",闽DR389F,西南(222),"118.006728,24.631459"
9105,2023-07-21 17:18:55,10 km/h,182.19 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道3109;灌口大道,305乡道-灌口大道交叉路口;康盈来养生馆,中国石化顶许加油站,宗申摩托",闽DR389F,西南(233),"118.006531,24.63128"
9106,2023-07-21 17:19:08,5 km/h,182.19 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3240号;电火花加工,亿成卷闸门批发,必冠装饰",闽DR389F,偏西(277),"118.006452,24.631248"
9107,2023-07-21 17:19:09,5 km/h,182.19 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3240号;电火花加工,亿成卷闸门批发,必冠装饰",闽DR389F,偏西(277),"118.006452,24.631248"
9108,2023-07-21 17:19:14,6 km/h,182.2 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3051-1号;沙县小吃,中国石化鹭甬顶许加油站,顶许西公交站",闽DR389F,西北(311),"118.006365,24.631269"
9109,2023-07-21 17:19:16,6 km/h,182.21 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;灌口大道3051-1号;沙县小吃,中国石化鹭甬顶许加油站,顶许西公交站",闽DR389F,西北(296),"118.006305,24.6313"
9110,2023-07-21 17:19:38,47 km/h,182.44 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道15号;305乡道,305乡道-灌口大道交叉路口;中国石化顶许加油站,顶许公路站,沙县小吃",闽DR389F,西北(296),"118.0042,24.632143"
9111,2023-07-21 17:20:08,46 km/h,182.77 km, ,在线 / 行驶,福建省厦门市集美区;Y305;老白修车厂,闽DR389F,西北(310),"118.001465,24.633751"
9112,2023-07-21 17:20:14,48 km/h,182.85 km, ,在线 / 行驶,福建省厦门市集美区;Y305;厦门鑫宏顺建材有限公司,闽DR389F,西北(299),"118.000811,24.634167"
9113,2023-07-21 17:20:28,25 km/h,183.02 km, ,在线 / 行驶,福建省厦门市集美区灌口镇;324国道;,闽DR389F,偏西(276),"117.999232,24.634739"
9114,2023-07-21 17:20:31,25 km/h,183.04 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;厦门市灌口肉鸽良种场,厦门市鑫戴工贸有限公司,厦门兴和川五金制品有限公司",闽DR389F,偏西(255),"117.999025,24.634722"
9115,2023-07-21 17:20:34,27 km/h,183.06 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;垄尾,山埔,厦门展煌洋伞厂",闽DR389F,西南(220),"117.998837,24.634616"
9116,2023-07-21 17:20:38,21 km/h,183.09 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;厦门艾舜优生物科技有限公司,厦门瑞成家具厂,厦门吉木尼环保科技有限公司",闽DR389F,西南(232),"117.998655,24.634444"
9117,2023-07-21 17:20:39,15 km/h,183.1 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;厦门艾舜优生物科技有限公司,厦门瑞成家具厂,厦门吉木尼环保科技有限公司",闽DR389F,偏西(255),"117.998565,24.634403"
9118,2023-07-21 17:20:41,13 km/h,183.1 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;厦门艾舜优生物科技有限公司,厦门瑞成家具厂,厦门吉木尼环保科技有限公司",闽DR389F,西南(242),"117.99853,24.634388"
9119,2023-07-21 17:20:43,21 km/h,183.11 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,棒棒美食",闽DR389F,偏南(177),"117.998505,24.634318"
9120,2023-07-21 17:20:49,14 km/h,183.14 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,棒棒美食",闽DR389F,东南(151),"117.998543,24.634051"
9121,2023-07-21 17:20:53,11 km/h,183.16 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;美场公寓,厦门伟亨机械科技有限公司,厦门菲钰阳光装饰工程有限公司",闽DR389F,偏南(170),"117.998618,24.633906"
9122,2023-07-21 17:20:55,14 km/h,183.16 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;美场公寓,厦门伟亨机械科技有限公司,厦门菲钰阳光装饰工程有限公司",闽DR389F,西南(215),"117.998605,24.633845"
9123,2023-07-21 17:20:56,16 km/h,183.17 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;美场公寓,厦门伟亨机械科技有限公司,厦门菲钰阳光装饰工程有限公司",闽DR389F,西南(241),"117.998575,24.633819"
9124,2023-07-21 17:20:58,20 km/h,183.18 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;;厦门鑫尚骏金属制品有限公司,厦门市集美区捷圣生态农业种植园,厦门微步特玻玻璃有限公司",闽DR389F,偏西(266),"117.998484,24.633797"
9125,2023-07-21 17:21:02,22 km/h,183.2 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,偏西(278),"117.998235,24.633796"
9126,2023-07-21 17:21:05,11 km/h,183.21 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,偏西(265),"117.998103,24.633812"
9127,2023-07-21 17:21:06,10 km/h,183.22 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,西南(219),"117.998055,24.63378"
9128,2023-07-21 17:21:08,9 km/h,183.22 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,偏南(198),"117.998042,24.633758"
9129,2023-07-21 17:21:16,7 km/h,183.23 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,西南(218),"117.998017,24.633701"
9130,2023-07-21 17:21:17,9 km/h,183.23 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,偏南(184),"117.998012,24.633682"
9131,2023-07-21 17:21:19,8 km/h,183.23 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,东南(145),"117.998021,24.633636"
9132,2023-07-21 17:21:21,9 km/h,183.24 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,偏东(103),"117.998041,24.633625"
9133,2023-07-21 17:21:24,5 km/h,183.24 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,西北(333),"117.998057,24.633654"
9134,2023-07-21 17:21:26,5 km/h,183.24 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,西北(294),"117.998047,24.633664"
9135,2023-07-21 17:21:31,4 km/h,183.24 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,东北(49),"117.99804,24.633678"
9136,2023-07-21 17:21:38,0 km/h,183.24 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,正北(0),"117.998028,24.633679"
9137,2023-07-21 17:21:40,7 km/h,183.25 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,偏北(10),"117.998026,24.633717"
9138,2023-07-21 17:21:41,7 km/h,183.25 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,偏北(21),"117.998029,24.633733"
9139,2023-07-21 17:22:08,0 km/h,183.25 km,0秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9140,2023-07-21 17:22:38,0 km/h,183.25 km,30秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9141,2023-07-21 17:23:08,0 km/h,183.25 km,1分 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9142,2023-07-21 17:23:38,0 km/h,183.25 km,1分30秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9143,2023-07-21 17:24:08,0 km/h,183.25 km,2分 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9144,2023-07-21 17:24:38,0 km/h,183.25 km,2分30秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9145,2023-07-21 17:25:08,0 km/h,183.25 km,3分 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9146,2023-07-21 17:25:38,0 km/h,183.25 km,3分30秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9147,2023-07-21 17:26:08,0 km/h,183.25 km,4分 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9148,2023-07-21 17:26:38,0 km/h,183.25 km,4分30秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998038,24.633777"
9149,2023-07-21 17:26:44,0 km/h,183.25 km,4分36秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9150,2023-07-21 17:29:38,0 km/h,183.25 km,7分30秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9151,2023-07-21 17:32:38,0 km/h,183.25 km,10分30秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9152,2023-07-21 17:35:38,0 km/h,183.25 km,13分30秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9153,2023-07-21 17:38:38,0 km/h,183.25 km,16分30秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9154,2023-07-21 17:41:38,0 km/h,183.25 km,19分30秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9155,2023-07-21 17:44:39,0 km/h,183.25 km,22分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9156,2023-07-21 17:47:39,0 km/h,183.25 km,25分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9157,2023-07-21 17:50:39,0 km/h,183.25 km,28分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9158,2023-07-21 17:53:39,0 km/h,183.25 km,31分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9159,2023-07-21 17:56:39,0 km/h,183.25 km,34分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9160,2023-07-21 17:59:39,0 km/h,183.25 km,37分31秒 / 38分7秒,在线 / 停车 / ACC关,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.998035,24.63379"
9161,2023-07-21 18:00:14,0 km/h,183.26 km,38分6秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.997992,24.633765"
9162,2023-07-21 18:00:15,0 km/h,183.26 km,38分7秒 / 38分7秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,正北(0),"117.997992,24.633765"
9163,2023-07-21 18:00:35,4 km/h,183.26 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,东北(32),"117.998043,24.633741"
9164,2023-07-21 18:00:37,5 km/h,183.26 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇灌口大道13号;305乡道,305乡道-灌口大道交叉路口;美场顺胜庙戏台,美场,厦门金禾泉食品有限公司",闽DR389F,东北(53),"117.998052,24.633748"
9165,2023-07-21 18:00:39,8 km/h,183.27 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;Y305;坑洋,山埔,垄尾",闽DR389F,偏东(78),"117.998088,24.633761"
