序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
619,9/1/2023 9:15,9 km/h,47.4 km, ,在线 / 行驶,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,偏东(74),"118.155583,24.479988",2243658,厦门市思明区洪莲中路42号店面
620,9/1/2023 9:15,5 km/h,47.4 km, ,在线 / 行驶,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,东北(52),"118.155619,24.480002",2243658,厦门市思明区洪莲中路42号店面
621,9/1/2023 9:16,0 km/h,47.4 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,正北(0),"118.155633,24.48001",2243658,厦门市思明区洪莲中路42号店面
622,9/1/2023 9:16,4 km/h,47.4 km, ,在线 / 行驶,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,偏北(352),"118.15564,24.480036",2243658,厦门市思明区洪莲中路42号店面
623,9/1/2023 9:16,5 km/h,47.4 km, ,在线 / 行驶,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,西北(335),"118.155626,24.480062",2243658,厦门市思明区洪莲中路42号店面
624,9/1/2023 9:16,6 km/h,47.41 km, ,在线 / 行驶,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,西北(320),"118.155606,24.480091",2243658,厦门市思明区洪莲中路42号店面
625,9/1/2023 9:16,10 km/h,47.41 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道洪文五里81号;洪莲路,莲前东路-洪莲路交叉路口;小鲜肉烤串屋の烧烤叔叔(牛庄洪文店),莲前东一家烧烤店,优学伴托辅教育",闽D0TL89,偏北(348),"118.155586,24.480127",2243658,厦门市思明区洪莲中路42号店面
626,9/1/2023 9:16,16 km/h,47.42 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道洪文五里81号;洪莲路,莲前东路-洪莲路交叉路口;小鲜肉烤串屋の烧烤叔叔(牛庄洪文店),莲前东一家烧烤店,优学伴托辅教育",闽D0TL89,偏北(7),"118.155582,24.480197",2243658,厦门市思明区洪莲中路42号店面
642,9/1/2023 9:20,26 km/h,47.53 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道洪莲路17-121号;洪莲路,莲前东路-洪莲路交叉路口;小鲜肉烤串屋の烧烤叔叔(牛庄洪文店),鑫旺旺汤包(瑞景店),兄妹连潮汕鲜牛肉火锅(联丰店)",闽D0TL89,偏南(192),"118.155491,24.480185",2243658,厦门市思明区洪莲中路42号店面
716,9/1/2023 9:30,47 km/h,49.57 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道莲前东路881号;莲前东路,前埔西路-莲前东路交叉路口;瑞康理疗馆,魔奇家庭成长中心(前埔校区),明发花园",闽D0TL89,东南(117),"118.161765,24.476722",2239045,厦门市思明区潘宅路18-103号
723,9/1/2023 9:32,23 km/h,49.98 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道;前埔西路;琴岛眼镜,福满山庄2栋,福满山庄3栋",闽D0TL89,偏东(69),"118.165416,24.47516",754,*思明区莲前东路697号
727,9/1/2023 9:32,19 km/h,50.14 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道莲前东路1225号;田厝路,前埔路-田厝路交叉路口;成滨花生汤(前铺店),视贝电工照明水暖灯具(华林花园二期店),赛贝专业艺术教育机构(前埔路店)",闽D0TL89,偏东(70),"118.166126,24.476414",761,前埔西路295号
728,9/1/2023 9:32,20 km/h,50.15 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道莲前东路1225号;田厝路,前埔路-田厝路交叉路口;成滨花生汤(前铺店),视贝电工照明水暖灯具(华林花园二期店),赛贝专业艺术教育机构(前埔路店)",闽D0TL89,偏东(88),"118.166185,24.476426",761,前埔西路295号
729,9/1/2023 9:32,20 km/h,50.17 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道;田厝路1号;前埔北区二里,前埔健身公园,庄总·云聚智慧社区",闽D0TL89,东南(125),"118.166371,24.476372",761,前埔西路295号
779,9/1/2023 9:40,31 km/h,51.53 km, ,在线 / 行驶,"福建省厦门市思明区莲前街道莲前东路940号;前埔南路,前埔南路-前埔路交叉路口;古源茶艺馆(前埔南路店),思明区城市管理行政执法局莲前中队,摩飞少儿英语",闽D0TL89,东北(47),"118.165727,24.474873",754,*思明区莲前东路697号
1016,9/1/2023 10:27,65 km/h,60.48 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;金山西路;金山西里87栋,金山西里95栋,厦门c晨曦民宿",闽D0TL89,偏西(250),"118.157357,24.502407",64,湖里区金山街道金山西里77号
1371,9/1/2023 14:50,9 km/h,98.19 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路331号60;殿前三路,殿前四路-殿前三路交叉路口;来点卤味,欢鹿电竞(盈合店),农家菜馆(殿前店)",闽D0TL89,偏南(195),"118.109224,24.529955",42073,湖里区殿前1110号
1372,9/1/2023 14:50,8 km/h,98.2 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前三路331号60;殿前三路,殿前四路-殿前三路交叉路口;小皮鸭,摇摇吧(殿前总店),江西铅山紫溪米粉",闽D0TL89,偏南(170),"118.109219,24.529888",42073,湖里区殿前1110号
1380,9/1/2023 14:51,21 km/h,98.31 km, ,在线 / 行驶,"福建省厦门市湖里区;殿前三路166号;殿前馨园小区,厦北馨园幼儿园,名仕公寓",闽D0TL89,偏南(189),"118.109281,24.528912",2208325,厦门市湖里区殿前街道殿前一组1187号
1644,9/1/2023 15:30,20 km/h,104.94 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路106号;海天路,华泰路-海天路交叉路口;大盘子(佳丽花园店),海天练车场,鹭肴料理(美源别墅店)",闽D0TL89,偏东(70),"118.097688,24.507145",23044,厦门市湖里区华昌路72号
1645,9/1/2023 15:30,21 km/h,104.96 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路287-5号;海天路,华泰路-海天路交叉路口;深汇大厦,海天练车场,信达生活区",闽D0TL89,偏东(97),"118.097918,24.507194",23044,厦门市湖里区华昌路72号
1661,9/1/2023 15:31,31 km/h,105.42 km, ,在线 / 行驶,"福建省厦门市湖里区;华泰路31号;海西国际油画中心,台湾工业园单身公寓小区,湖里环卫处宜宾外口公寓",闽D0TL89,正北(0),"118.10061,24.509438",1331665,厦门市湖里区兴隆路31号信宏大厦B805
1722,9/1/2023 15:42,27 km/h,108.11 km, ,在线 / 行驶,"福建省厦门市湖里区禾山镇;火炬二路;红妆发艺,三峡川菜馆,大唐灵灵双语幼儿园",闽D0TL89,偏东(85),"118.122012,24.509244",12907,湖里区兴隆路535-5号店面
1861,9/1/2023 16:21,43 km/h,115.22 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道嘉禾路796号;火炬北路,火炬北路-马垄二路交叉路口;北京现代厦门国戎特约销售服务店,马垅汽车交易市场,亚热带植物研究所",闽D0TL89,偏东(72),"118.113094,24.523098",23782,厦门市湖里区高殿村殿前社三组冠华大厦7楼东侧
3627,9/4/2023 9:33,32 km/h,163.46 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道和通路1号;仙岳路,仙岳路辅路-仙岳路交叉路口;天禧阁食府,中国海监第六支队职工住宅,爆破公司宿舍",闽D0TL89,偏东(107),"118.087353,24.49286",20738,厦门市湖里区仙岳路41-51号3号楼2层
3670,9/4/2023 9:38,4 km/h,164.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜),侯哥面馆(体育路店)",闽D0TL89,偏西(271),"118.095745,24.488527",35436,思明区七星西路17号104店面一层及夹层
3671,9/4/2023 9:38,5 km/h,164.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜),侯哥面馆(体育路店)",闽D0TL89,偏西(248),"118.095719,24.488515",35436,思明区七星西路17号104店面一层及夹层
3672,9/4/2023 9:39,18 km/h,164.9 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道体育路43-之2号;体育路,体育路-金桥路交叉路口;侯哥面馆(体育路店),厦门林奕良文化传播有限公司,VR联盟·梦境世界(厦门必玩榜)",闽D0TL89,偏西(253),"118.095568,24.488451",35436,思明区七星西路17号104店面一层及夹层
3962,9/4/2023 11:39,36 km/h,173.79 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道厦禾路269-102号;厦禾路,小学路-角滨路交叉路口;羊振富煮羊肉·火锅烧烤(思北店),Otto2艺术美学(思北店),苏宁易购(源昌国际店)",闽D0TL89,偏西(255),"118.076557,24.463314",2203048,厦门市思明区禾祥西二路85号，87号之二，67号之三
4460,9/4/2023 16:48,4 km/h,219.94 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;S201;华林金盛花园,后埔东里152号楼,奥克斯空调(仙岳路店)",闽D0TL89,偏北(5),"118.142963,24.501146",177,湖里区祥店路119号
4461,9/4/2023 16:48,4 km/h,219.94 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;S201;华林金盛花园,后埔东里152号楼,奥克斯空调(仙岳路店)",闽D0TL89,偏北(351),"118.142961,24.501159",177,湖里区祥店路119号
4462,9/4/2023 16:48,8 km/h,219.94 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;S201;华林金盛花园,后埔东里152号楼,奥克斯空调(仙岳路店)",闽D0TL89,西北(335),"118.142949,24.501192",177,湖里区祥店路119号
5171,9/5/2023 8:15,9 km/h,250.52 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,西北(323),"117.99894,24.603779",1081,集美灌口
5313,9/5/2023 8:48,1 km/h,271.29 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道台湾街94之6号;台湾街,台湾街辅路-江头南路交叉路口;明发豪庭,85度C(厦门台湾街店),新景建材城九牧",闽D0TL89,偏南(182),"118.127596,24.497393",29232,湖里区嘉禾路396号之十八
5314,9/5/2023 8:48,14 km/h,271.29 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道台湾街94之6号;台湾街,台湾街辅路-江头南路交叉路口;明发豪庭,85度C(厦门台湾街店),新景建材城九牧",闽D0TL89,偏南(179),"118.127587,24.497322",29232,湖里区嘉禾路396号之十八
5440,9/5/2023 9:14,21 km/h,274.04 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道玉荷路5号;玉荷路,盈翠西路-莲花南路交叉路口;秋业七号茶馆,怡莱酒店(厦门莲花路口地铁站店),厦门凯芙特酒店",闽D0TL89,东南(121),"118.120277,24.485202",389898,厦门市思明区长青路178号之一、之二1A
5451,9/5/2023 9:15,27 km/h,274.43 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道莲花南路k691号;莲花南路,盈翠里-盈翠东路交叉路口;凯亚乐盟,嗨兔艺术中心(莲花店),盈翠里12-40号小区",闽D0TL89,东北(42),"118.124026,24.485229",7486,厦门市思明区嘉禾路267号708室
5456,9/5/2023 9:16,11 km/h,274.71 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;莲花北路6-101号;莲花中学,幸福杨记正宗漳州四果汤(莲花店),丰联达大厦",闽D0TL89,东北(34),"118.124735,24.487492",2206800,厦门市思明区嘉华里29号之11
5457,9/5/2023 9:16,20 km/h,274.73 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道莲花北路59号;莲花南路,菡青路-观远路交叉路口;新东方(莲花校区),精锐高端辅导(厦门莲花学习中心),PK电竞酒店(厦门火车站店)",闽D0TL89,东北(45),"118.12484,24.487589",2206800,厦门市思明区嘉华里29号之11
5459,9/5/2023 9:16,29 km/h,275.14 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道莲花北路110号;莲花北路,蓉芳路-谊爱路交叉路口;特香包(二村店),紫燕百味鸡(莲花店),真馍坊西安小吃(莲花路店)",闽D0TL89,东北(42),"118.127613,24.490396",366,思明区湖滨北路259号501室
5460,9/5/2023 9:16,12 km/h,275.18 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道莲花北路112号A;莲花北路,莲花北路-蓉芳路交叉路口;紫燕百味鸡(莲花店),澳联西饼(二村店),特香包(二村店)",闽D0TL89,东北(33),"118.127829,24.490634",2197694,厦门市思明区湖滨北路243号之3B单元
5475,9/5/2023 9:21,32 km/h,275.42 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道莲花北路37号;莲花北路,流芳路-香秀路交叉路口;弘音琴行(厦门莲花店),登七楼(流芳里店),派恩宜灰指甲",闽D0TL89,偏北(18),"118.129267,24.492407",2244405,湖里区江头街道江头西路13-4号
5476,9/5/2023 9:21,36 km/h,275.5 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;莲花北路,流芳路-香秀路交叉路口;流芳里,香秀里,莲花小学",闽D0TL89,偏北(7),"118.129472,24.493116",1416,*湖里区嘉禾路344号之7、344号之8、344之9
5702,9/5/2023 10:32,15 km/h,281.04 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金尚路146号;交通银行(厦门金尚支行),中孚花园,天宇花园",闽D0TL89,东北(26),"118.141488,24.494218",561,厦门市湖里区后埔村425号A店
5703,9/5/2023 10:32,15 km/h,281.05 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金尚路146号;交通银行(厦门金尚支行),中孚花园,天宇花园",闽D0TL89,东北(39),"118.141536,24.494284",561,厦门市湖里区后埔村425号A店
5745,9/5/2023 10:39,7 km/h,281.78 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道云顶中路141号;金民路,金民路-金昌路交叉路口;金尚社区居委会,中共金尚社区委员会,江头街道金尚社区",闽D0TL89,东北(29),"118.146406,24.496431",2737,湖里区后埔东里103号
5746,9/5/2023 10:39,7 km/h,281.8 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金昌路163号;金尚小区,金尚小区金泰里51号楼,金尚小区金泰里43号楼",闽D0TL89,东北(46),"118.146494,24.496532",2737,湖里区后埔东里103号
5747,9/5/2023 10:39,6 km/h,281.8 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金昌路163号;金尚小区,金尚小区金泰里51号楼,金尚小区金泰里43号楼",闽D0TL89,东北(29),"118.146507,24.496547",2737,湖里区后埔东里103号
5748,9/5/2023 10:39,10 km/h,281.8 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金昌路163号;金尚小区,金尚小区金泰里51号楼,金尚小区金泰里43号楼",闽D0TL89,偏北(3),"118.14652,24.496586",2737,湖里区后埔东里103号
5749,9/5/2023 10:39,18 km/h,281.82 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金泰里62号;金尚小区,金泰里-73号,金泰里-70号",闽D0TL89,偏北(15),"118.14654,24.496714",2737,湖里区后埔东里103号
5750,9/5/2023 10:39,18 km/h,281.82 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金泰里62号;金尚小区,金泰里-73号,金泰里-70号",闽D0TL89,偏北(20),"118.146558,24.496758",2737,湖里区后埔东里103号
5751,9/5/2023 10:39,15 km/h,281.83 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道云顶中路137号;金昌路,金民路-金昌路交叉路口;金尚小区金泰里,摩寓A金尚2期,漳州九峰特色小吃(金泰路店)",闽D0TL89,东北(28),"118.146601,24.496835",2737,湖里区后埔东里103号
5832,9/5/2023 10:52,22 km/h,284.02 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;金尚路;金尚公园,仙岳路上跨金尚路立交桥,华林金盛花园",闽D0TL89,偏北(356),"118.143655,24.501042",1754561,湖里区江头街道祥店里182号201、202
5833,9/5/2023 10:52,21 km/h,284.04 km, ,在线 / 行驶,福建省厦门市湖里区;金尚路;仙岳路上跨金尚路立交桥,闽D0TL89,偏北(342),"118.143619,24.501203",1754561,湖里区江头街道祥店里182号201、202
5836,9/5/2023 10:52,19 km/h,284.08 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;金尚路549号;祥园,金尚公园,华林金盛花园",闽D0TL89,偏西(283),"118.143311,24.501497",177,湖里区祥店路119号
5837,9/5/2023 10:52,22 km/h,284.1 km, ,在线 / 行驶,"福建省厦门市湖里区金山街道;仙岳路;仙岳路上跨金尚路立交桥,华林金盛花园,福满园",闽D0TL89,偏西(271),"118.143135,24.50152",177,湖里区祥店路119号
5838,9/5/2023 10:52,24 km/h,284.1 km, ,在线 / 行驶,福建省厦门市湖里区;仙岳路;祥园南门,闽D0TL89,偏西(269),"118.14307,24.501522",177,湖里区祥店路119号
6324,9/5/2023 15:34,15 km/h,329.76 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;围里路,云顶北路-围里路交叉路口;阳光公寓(岭下),阳光公寓2期,爱绿幼儿园",闽D0TL89,西南(216),"118.144572,24.529442",210,厦门市湖里区围里社391号
6325,9/5/2023 15:34,19 km/h,329.78 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;坂尚路;美宜佳,广进超市,i尚造型",闽D0TL89,偏南(193),"118.144483,24.529283",210,厦门市湖里区围里社391号
6326,9/5/2023 15:34,18 km/h,329.8 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;坂尚路;广进超市,美宜佳,i尚造型",闽D0TL89,偏南(169),"118.144456,24.529076",210,厦门市湖里区围里社391号
6330,9/5/2023 15:34,31 km/h,329.92 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道枋湖北二路567号;围里路,枋湖北二路-枋湖东路交叉路口;样品展示厅,云南过桥米线,电信信息化公寓",闽D0TL89,偏南(158),"118.145091,24.528163",229,厦门市湖里区禾山街道围里村1号
6336,9/5/2023 15:37,9 km/h,330.48 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;坂尚路;老厨房,湖里区合嘉民办幼儿园,华益堂药店",闽D0TL89,偏南(172),"118.146828,24.523375",2238566,湖里区禾山街道坂上社111号之一店面
6380,9/5/2023 15:46,18 km/h,332.21 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道枋湖东路262号;枋湖东路,金湖路-枋湖东路交叉路口;匠味牛肉,福建华南职业学校(蓉毅达校区),蓉毅达",闽D0TL89,东南(157),"118.149782,24.512346",38472,厦门市湖里区枋湖南路163号201/202单元
6548,9/5/2023 16:08,32 km/h,338.22 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;凌香里29号;龙尚苑,香莲里,菡菁商场",闽D0TL89,西南(218),"118.124496,24.489775",1203,思明区长青路506号102室
6583,9/5/2023 16:16,24 km/h,338.87 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;嘉禾路264号;吕厝(地铁站),中闽百汇(超市店),福隆国际",闽D0TL89,偏北(355),"118.123393,24.492727",745570,厦门市思明区屿后南里110号之六-七
6599,9/5/2023 16:21,21 km/h,339.63 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道仙岳路528号;嘉禾路,江华路-江华里交叉路口;康尔口腔,福园公寓,中国工商银行(厦门莲秀支行)",闽D0TL89,偏北(347),"118.122035,24.49941",438263,厦门市思明区仙岳路851号A36幢1-2层及二层夹层
7302,9/6/2023 8:33,10 km/h,370.95 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,西北(307),"117.999,24.603729",1081,集美灌口
7303,9/6/2023 8:33,0 km/h,370.96 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,正北(0),"117.998953,24.603775",1081,集美灌口
7304,9/6/2023 8:33,8 km/h,370.96 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1200号;安仁里小区,兴永嵩超市,联杰公寓",闽D0TL89,西北(325),"117.998931,24.603799",1081,集美灌口
7305,9/6/2023 8:33,8 km/h,370.96 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1200号;安仁里小区,兴永嵩超市,联杰公寓",闽D0TL89,西北(325),"117.998931,24.603799",1081,集美灌口
7701,9/6/2023 10:26,29 km/h,389.82 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长虹路;鹭燕大药房,亿碗情深面馆,西北拉面(湖里分店)",闽D0TL89,偏西(255),"118.10135,24.520729",50334,湖里区寨上2235号
7794,9/6/2023 10:48,11 km/h,392.86 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,偏西(274),"118.100764,24.514986",69,湖里区湖里街道和悦里46号
7795,9/6/2023 10:48,10 km/h,392.87 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,偏西(292),"118.100674,24.51501",69,湖里区湖里街道和悦里46号
7796,9/6/2023 10:48,12 km/h,392.88 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路81号;联发房产-9号楼,厦门赫本服装有限公司,宁德时代",闽D0TL89,西北(321),"118.100619,24.515049",69,湖里区湖里街道和悦里46号
7797,9/6/2023 10:48,19 km/h,392.89 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路81号;宁德时代,联泰大厦,创收大厦",闽D0TL89,偏北(2),"118.100605,24.515136",69,湖里区湖里街道和悦里46号
7816,9/6/2023 10:50,8 km/h,393.82 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路;川二代.原汁.烧烤(华昌店),鑫聚点儿美食,吃饱不想家东北烤肉",闽D0TL89,西北(304),"118.098935,24.514243",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7817,9/6/2023 10:50,4 km/h,393.82 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路;川二代.原汁.烧烤(华昌店),鑫聚点儿美食,吃饱不想家东北烤肉",闽D0TL89,偏西(286),"118.09892,24.51425",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7818,9/6/2023 10:50,0 km/h,393.82 km,0秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7819,9/6/2023 10:51,0 km/h,393.82 km,30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7820,9/6/2023 10:51,0 km/h,393.82 km,1分 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7821,9/6/2023 10:52,0 km/h,393.82 km,1分30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7822,9/6/2023 10:52,5 km/h,393.82 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,西南(245),"118.098883,24.514217",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7823,9/6/2023 10:52,8 km/h,393.82 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,偏西(261),"118.098864,24.514213",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7824,9/6/2023 10:52,4 km/h,393.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,偏西(286),"118.098821,24.514218",39813,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7901,9/6/2023 11:07,45 km/h,396.3 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路6号;海天山庄,厦门南山实验幼儿园,厦门市医疗急救中心(湖里分中心)",闽D0TL89,偏东(83),"118.093122,24.504759",1185186,湖里区湖里街道海天路3号101
7904,9/6/2023 11:07,37 km/h,396.74 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路49-7号;都市阳光,都市阳光-南门,优旸广告·设计",闽D0TL89,偏东(96),"118.097499,24.504881",1978,厦门湖里区海天路53号
7906,9/6/2023 11:08,0 km/h,397.07 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道南山路107-109号;南山路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.100718,24.5045",1449120,厦门市湖里区海天路94号之二3号
7907,9/6/2023 11:09,0 km/h,397.07 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道南山路107-109号;南山路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.100718,24.5045",1449120,厦门市湖里区海天路94号之二3号
7908,9/6/2023 11:09,31 km/h,397.14 km, ,在线 / 行驶,福建省厦门市湖里区;南山路;湖里公园南门,闽D0TL89,偏东(80),"118.101424,24.504462",19236,厦门市湖里区海天路102-4号
7909,9/6/2023 11:09,32 km/h,397.17 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路122;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏东(68),"118.101681,24.50453",3709,"福建厦门华泰路3号B幢 2楼
"
8022,9/6/2023 11:34,41 km/h,403.72 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉禾路586号;创新城,华联电子大厦,厦昌国际中心",闽D0TL89,偏北(349),"118.113514,24.517953",73,湖里街道嘉园路111号之一
8724,9/6/2023 16:10,30 km/h,448.79 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;兴隆路212号;三头六臂,D1座,豪景阁",闽D0TL89,西北(311),"118.108092,24.51176",31032,厦门市湖里区湖里大道55-57号第二层中部(16#厂房)
8728,9/6/2023 16:10,25 km/h,449.02 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,车一族,侨兴工业有限公司",闽D0TL89,偏北(5),"118.10765,24.513742",2238264,厦门市湖里区悦华路123号301单元
8729,9/6/2023 16:10,9 km/h,449.04 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,悦华公寓,车一族",闽D0TL89,偏北(353),"118.107653,24.51387",2238264,厦门市湖里区悦华路123号301单元
8730,9/6/2023 16:10,6 km/h,449.04 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,悦华公寓,车一族",闽D0TL89,偏北(354),"118.107649,24.513889",2238264,厦门市湖里区悦华路123号301单元
