序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
"
58790,2023-09-11 16:21:04,11 km/h,747.2 km, ,在线 / 行驶,"福建省厦门市思明区;文园路126号;百家阁,闽侨大厦(中兴路),国贸凤凰园",闽D1YX58,东北(25),"118.089944,24.460453",2049.0,"厦门市溪岸路174号
"
58791,2023-09-11 16:21:08,28 km/h,747.23 km, ,在线 / 行驶,"福建省厦门市思明区开元街道文园路98-1号;文园路辅路,深田路-百家村路交叉路口;向阳坊(厦门一中店),厦门和睦居旅馆,汀吉口腔",闽D1YX58,东北(37),"118.090122,24.460703",2049.0,"厦门市溪岸路174号
"
58792,2023-09-11 16:21:10,24 km/h,747.25 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路122号;文园路综合楼,闽侨大厦(中兴路),百家阁",闽D1YX58,东北(52),"118.090237,24.460803",2049.0,"厦门市溪岸路174号
"
58799,2023-09-11 16:21:43,39 km/h,747.43 km, ,在线 / 行驶,"福建省厦门市思明区开元街道文园路83号;文园路,文园路-坑内路交叉路口;厦门明尚酒店,中铁大厦(文园路),厦门一中学生公寓",闽D1YX58,偏东(74),"118.091837,24.461627",3397.0,溪岸街78号
58800,2023-09-11 16:21:54,49 km/h,747.59 km, ,在线 / 行驶,"福建省厦门市思明区;文园路75号;厦门第一中学,阳台山,文馨园",闽D1YX58,东北(64),"118.093263,24.462176",3397.0,溪岸街78号
58801,2023-09-11 16:21:55,49 km/h,747.6 km, ,在线 / 行驶,"福建省厦门市思明区;文园路75号;厦门第一中学,阳台山,文馨园",闽D1YX58,东北(63),"118.093389,24.462238",3397.0,溪岸街78号
58802,2023-09-11 16:21:58,50 km/h,747.65 km, ,在线 / 行驶,"福建省厦门市思明区开元街道文园路76号;文园路,文园路-坑内路交叉路口;行敏楼,福建省厦门第一中学行敏楼,福建省厦门第一中学(北门)",闽D1YX58,东北(54),"118.09376,24.462466",1528441.0,厦门市思明区厦禾路618号517室
58803,2023-09-11 16:22:14,12 km/h,747.8 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(65),"118.09496,24.46324",712239.0,厦门市思明区厦禾路668号第十三层
58804,2023-09-11 16:22:25,0 km/h,747.8 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,正北(0),"118.095012,24.463265",712239.0,厦门市思明区厦禾路668号第十三层
58805,2023-09-11 16:22:44,4 km/h,747.81 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(34),"118.095014,24.463322",712239.0,厦门市思明区厦禾路668号第十三层
58806,2023-09-11 16:22:46,12 km/h,747.81 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(45),"118.095048,24.463366",712239.0,厦门市思明区厦禾路668号第十三层
58807,2023-09-11 16:22:55,30 km/h,747.88 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;厦禾路;7天连锁酒店(厦门火车站厦禾路二市店),日式蛋包饭专门店,全家福豆浆快餐",闽D1YX58,东北(51),"118.095523,24.463759",51454.0,厦门市思明区厦禾路799号之8
58808,2023-09-11 16:23:00,18 km/h,747.91 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道将军祠路162号;文园路,万寿路-将军祠路交叉路口;将军祠地铁站4号口,天天多多乐(文园店),可斯贝莉(一中店)",闽D1YX58,东北(56),"118.095814,24.463988",51454.0,厦门市思明区厦禾路799号之8
58809,2023-09-11 16:23:04,8 km/h,747.92 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道将军祠路162号;文园路,万寿路-将军祠路交叉路口;将军祠地铁站4号口,天天多多乐(文园店),可斯贝莉(一中店)",闽D1YX58,偏东(75),"118.095817,24.463971",51454.0,厦门市思明区厦禾路799号之8
58810,2023-09-11 16:23:06,14 km/h,747.92 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路63-6-1号;阳鸿园,馨娅湾养生抗衰,阳鸿新城63号楼",闽D1YX58,东北(63),"118.095878,24.464003",51454.0,厦门市思明区厦禾路799号之8
58811,2023-09-11 16:23:12,37 km/h,747.97 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路;正泰电器商店,忆辉便利店,欣鸿鑫电气",闽D1YX58,东北(49),"118.096255,24.464266",51454.0,厦门市思明区厦禾路799号之8
58812,2023-09-11 16:23:22,46 km/h,748.1 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路59号;文园春晓,文园雅阁,合佳园地",闽D1YX58,东北(37),"118.097074,24.465127",51454.0,厦门市思明区厦禾路799号之8
58813,2023-09-11 16:23:25,40 km/h,748.12 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路59号;文园雅阁,文园春晓,4-文瀚阁",闽D1YX58,东北(40),"118.09722,24.465297",1150063.0,厦门市思明区厦禾路819号之一1-3层A部分
58814,2023-09-11 16:23:55,0 km/h,748.25 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区;文园路55号;4-文瀚阁,嘉悦萌婴幼学苑,文园雅阁",闽D1YX58,正北(0),"118.097968,24.466212",1076327.0,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
58815,2023-09-11 16:24:13,5 km/h,748.25 km, ,在线 / 行驶,"福建省厦门市思明区;文园路55号;4-文瀚阁,嘉悦萌婴幼学苑,文园雅阁",闽D1YX58,东北(27),"118.097934,24.4662",1076327.0,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
58816,2023-09-11 16:24:22,37 km/h,748.3 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路40号;橡胶新村,吉龙阁(文塔路),嘉悦萌婴幼学苑",闽D1YX58,东北(37),"118.098232,24.466597",1076327.0,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
58817,2023-09-11 16:24:26,42 km/h,748.34 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路34号;橡胶新村,吉龙阁(文塔路),弈博瓷苑",闽D1YX58,东北(36),"118.098439,24.466839",1076327.0,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
58821,2023-09-11 16:24:49,38 km/h,748.5 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路810号;文园路,文园路-文屏路交叉路口;老北京卤肉卷(文园店),宾果每日(文灶店),厦门早稻田外语培训中心思明校区",闽D1YX58,偏北(10),"118.099281,24.468067",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58822,2023-09-11 16:24:51,38 km/h,748.51 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路1-3;亚太财富广场,帝豪大厦,中国银行(厦门文灶支行)",闽D1YX58,偏北(352),"118.099282,24.468169",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58823,2023-09-11 16:24:53,35 km/h,748.54 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文塔路53号;文园路,文园路-湖滨中路交叉路口;麦当劳(帝豪餐厅),厦门早稻田外语培训中心思明校区,老北京卤肉卷(文园店)",闽D1YX58,偏北(342),"118.099228,24.468451",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58824,2023-09-11 16:24:56,30 km/h,748.56 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路818号;亚太财富广场,中国银行(厦门文灶支行),帝豪大厦",闽D1YX58,偏北(339),"118.099176,24.4686",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58825,2023-09-11 16:24:57,16 km/h,748.56 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路818号;亚太财富广场,中国银行(厦门文灶支行),帝豪大厦",闽D1YX58,偏北(358),"118.099172,24.468679",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58826,2023-09-11 16:24:59,11 km/h,748.57 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路818号;亚太财富广场,中国银行(厦门文灶支行),帝豪大厦",闽D1YX58,偏北(11),"118.099188,24.468693",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58827,2023-09-11 16:25:09,7 km/h,748.58 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文塔路53号;厦禾路,文园路-湖滨中路交叉路口;麦当劳(帝豪餐厅),厦门早稻田外语培训中心思明校区,快乐学习(帝豪校区)",闽D1YX58,东北(28),"118.099297,24.468706",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58828,2023-09-11 16:25:11,8 km/h,748.58 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文塔路63号;厦禾路,文园路-湖滨中路交叉路口;麦当劳(帝豪餐厅),中国银行(厦门文灶支行),快乐学习(帝豪校区)",闽D1YX58,偏北(16),"118.099312,24.468717",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58829,2023-09-11 16:25:13,20 km/h,748.59 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路822号;亚太财富广场,帝豪大厦,中国银行(厦门文灶支行)",闽D1YX58,东北(57),"118.099437,24.4688",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58830,2023-09-11 16:25:16,34 km/h,748.62 km, ,在线 / 行驶,福建省厦门市思明区;厦禾路;得利路皮具,闽D1YX58,偏东(69),"118.09967,24.468904",292806.0,厦门市思明区禾祥西路777号A室一层之二，二层之二
58831,2023-09-11 16:25:25,16 km/h,748.7 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路851-11号;英才商厦,Axm公寓(厦禾路1号分店),每天咖啡(文灶店)",闽D1YX58,东北(58),"118.100464,24.469101",1943.0,"厦门市禾祥西路915号202室
"
58832,2023-09-11 16:25:26,16 km/h,748.7 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路851-11号;英才商厦,Axm公寓(厦禾路1号分店),每天咖啡(文灶店)",闽D1YX58,东北(58),"118.100464,24.469101",1943.0,"厦门市禾祥西路915号202室
"
58833,2023-09-11 16:25:30,6 km/h,748.71 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路851-11号;英才商厦,Axm公寓(厦禾路1号分店),每天咖啡(文灶店)",闽D1YX58,东北(61),"118.100528,24.469127",1943.0,"厦门市禾祥西路915号202室
"
58834,2023-09-11 16:25:32,6 km/h,748.71 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路851-11号;英才商厦,Axm公寓(厦禾路1号分店),每天咖啡(文灶店)",闽D1YX58,偏东(83),"118.100548,24.469121",1943.0,"厦门市禾祥西路915号202室
"
58835,2023-09-11 16:25:34,9 km/h,748.72 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路83号;文屏路,文屏路-厦禾路交叉路口;安德鲁森(文灶店),向阳坊(汇丰家园店),韩聚园韩国料理(英才商厦店)",闽D1YX58,东南(113),"118.100626,24.469097",1943.0,"厦门市禾祥西路915号202室
"
58836,2023-09-11 16:25:37,5 km/h,748.73 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路83号;文屏路,文屏路-厦禾路交叉路口;安德鲁森(文灶店),向阳坊(汇丰家园店),韩聚园韩国料理(英才商厦店)",闽D1YX58,东南(147),"118.100701,24.469053",1943.0,"厦门市禾祥西路915号202室
"
58837,2023-09-11 16:25:39,7 km/h,748.73 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路826-104号;文屏路,文屏路-厦禾路交叉路口;向阳坊(汇丰家园店),安德鲁森(文灶店),子母粉丝(文灶店)",闽D1YX58,偏南(169),"118.100722,24.46901",1943.0,"厦门市禾祥西路915号202室
"
58838,2023-09-11 16:25:47,13 km/h,748.77 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1-107号;汇丰家园,帝豪大厦,百果园(汇丰家园店)",闽D1YX58,正南(180),"118.100857,24.468703",1943.0,"厦门市禾祥西路915号202室
"
58839,2023-09-11 16:25:52,11 km/h,748.78 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1-108号;帝豪大厦,城市绿洲,时光鸡(文灶店)",闽D1YX58,东南(155),"118.100887,24.468554",1943.0,"厦门市禾祥西路915号202室
"
58840,2023-09-11 16:25:55,10 km/h,748.8 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1-108号;帝豪大厦,城市绿洲,时光鸡(文灶店)",闽D1YX58,东南(135),"118.100949,24.468468",1943.0,"厦门市禾祥西路915号202室
"
58841,2023-09-11 16:25:56,10 km/h,748.8 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1-108号;帝豪大厦,城市绿洲,时光鸡(文灶店)",闽D1YX58,东南(135),"118.100949,24.468468",1943.0,"厦门市禾祥西路915号202室
"
58842,2023-09-11 16:26:18,4 km/h,748.82 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-之107;汇丰家园,帝豪大厦,城市绿洲",闽D1YX58,偏南(173),"118.101003,24.468284",1943.0,"厦门市禾祥西路915号202室
"
58843,2023-09-11 16:26:20,7 km/h,748.82 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-之107;汇丰家园,帝豪大厦,城市绿洲",闽D1YX58,偏南(162),"118.101006,24.468269",1943.0,"厦门市禾祥西路915号202室
"
58844,2023-09-11 16:26:25,7 km/h,748.83 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路3号-105;汇丰家园,帝豪大厦,城市绿洲",闽D1YX58,东北(53),"118.101047,24.468208",1943.0,"厦门市禾祥西路915号202室
"
58845,2023-09-11 16:26:27,7 km/h,748.83 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路3号-105;汇丰家园,帝豪大厦,城市绿洲",闽D1YX58,东北(36),"118.101077,24.468233",1943.0,"厦门市禾祥西路915号202室
"
58846,2023-09-11 16:26:46,5 km/h,748.85 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;后滨东路;有口皆杯冷饮店,厦门海湾投资有限公司工会委员会,伊清香牛肉面总店",闽D1YX58,东南(137),"118.101098,24.468011",1943.0,"厦门市禾祥西路915号202室
"
58847,2023-09-11 16:26:48,6 km/h,748.86 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;后滨东路;有口皆杯冷饮店,厦门海湾投资有限公司工会委员会,伊清香牛肉面总店",闽D1YX58,偏南(176),"118.101119,24.467972",1943.0,"厦门市禾祥西路915号202室
"
58848,2023-09-11 16:26:54,5 km/h,748.87 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文屏路3-111号;汇丰家园,帝豪大厦,文屏一里",闽D1YX58,东南(135),"118.10114,24.467856",1943.0,"厦门市禾祥西路915号202室
"
58849,2023-09-11 16:26:56,10 km/h,748.87 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文屏路3-111号;汇丰家园,帝豪大厦,文屏一里",闽D1YX58,东南(150),"118.101151,24.467834",29872.0,厦门市思明区禾祥西路895-897号店面
58853,2023-09-11 16:27:21,25 km/h,749.07 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文灶街59;汇丰家园,思明区图书馆,酒肉不穿肠过大浪实验学校",闽D1YX58,东北(67),"118.103023,24.467944",58391.0,湖滨中路9号交通银行大厦
58854,2023-09-11 16:27:23,27 km/h,749.08 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;后埭溪路,后埭溪路-文灶街交叉路口;汇丰家园,厦门市第九中学,厦门市思明区图书馆",闽D1YX58,偏东(79),"118.103094,24.467962",58391.0,湖滨中路9号交通银行大厦
58855,2023-09-11 16:27:27,13 km/h,749.11 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文灶街59号;后埭溪路,后埭溪路-文灶街交叉路口;德国斯坦梅尔钢琴(华音琴行),永康降度,圣达菲美式餐厅(嘉禾良库店)",闽D1YX58,偏东(95),"118.103359,24.467982",58391.0,湖滨中路9号交通银行大厦
58856,2023-09-11 16:27:29,15 km/h,749.11 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;湖滨中路;厦门有巢氏房地产代理有限公司工会委员会,福建中烟工业有限公司,厦门益康生殖健康与不孕不育症专业门诊部",闽D1YX58,东南(134),"118.103421,24.467961",58391.0,湖滨中路9号交通银行大厦
58857,2023-09-11 16:27:31,13 km/h,749.11 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;湖滨中路;厦门有巢氏房地产代理有限公司工会委员会,福建中烟工业有限公司,厦门益康生殖健康与不孕不育症专业门诊部",闽D1YX58,东南(150),"118.103446,24.467934",58391.0,湖滨中路9号交通银行大厦
58858,2023-09-11 16:27:39,43 km/h,749.19 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路848号之1;后埭溪路,后埭溪路-文灶街交叉路口;厦门市思明区图书馆,求实楼,仓里小陆烤鱼",闽D1YX58,偏南(161),"118.103769,24.467328",2207818.0,厦门市思明区厦禾路839号901室
58859,2023-09-11 16:27:57,57 km/h,749.45 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文屏路11号;厦门机务公寓,厦门机务公寓-西北门,文曾路框架立交桥",闽D1YX58,偏南(158),"118.104714,24.465121",556.0,文屏路6号
58860,2023-09-11 16:28:04,36 km/h,749.56 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文屏路35号;领秀城,三多利便利店(领秀城店),如是酒店大堂吧",闽D1YX58,东南(149),"118.105064,24.464191",343.0,思明区文屏路3号汇丰家园116号一、二层及117号二层
58886,2023-09-11 16:32:17,64 km/h,753.5 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;成功大道;玉亭里,新加坡肉骨茶套餐,厦门亨龙花园酒店",闽D1YX58,东北(35),"118.128382,24.487813",2238872.0,厦门市思明区嘉禾路190-125号
58887,2023-09-11 16:32:27,63 km/h,753.68 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山路9号-4;亨龙置业,莲花天伦花园,和光里-36号",闽D1YX58,东北(46),"118.129576,24.48907",12896.0,思明区吕岭路4号之六、之七
