序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
49783,2023-09-28 15:35:01,20 km/h,2886.03 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道五星南路3号;五星南路,舫阳西二路-五星南路交叉路口;老四川石锅鱼(祥安店),好饺子(五星店),叫了只炸鸡(锦绣翔安店)",闽D0TL89,东北(63),"118.250161,24.6592",12893.0,厦门市翔安区马巷镇民安路60号
49784,2023-09-28 15:35:02,21 km/h,2886.03 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道五星南路3号;五星南路,舫阳西二路-五星南路交叉路口;老四川石锅鱼(祥安店),好饺子(五星店),叫了只炸鸡(锦绣翔安店)",闽D0TL89,东北(40),"118.250205,24.65923",12893.0,厦门市翔安区马巷镇民安路60号
49785,2023-09-28 15:35:04,23 km/h,2886.04 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道五星南路3号;五星南路,舫阳西二路-五星南路交叉路口;老四川石锅鱼(祥安店),好饺子(五星店),叫了只炸鸡(锦绣翔安店)",闽D0TL89,偏北(11),"118.250259,24.659327",12893.0,厦门市翔安区马巷镇民安路60号
50196,2023-09-28 16:50:20,82 km/h,2919.52 km, ,在线 / 行驶,"福建省厦门市翔安区凤翔街道翔安南路163-165号;第二东通道;刘五店里125号楼,路路通,刘五店里400号楼",闽D0TL89,偏西(267),"118.193548,24.571142",1393.0,刘五店村
50216,2023-09-28 16:57:22,44 km/h,2927.65 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;X401(枋钟路);空港云立方,太古生活区A5,长安福特厦门信达4S店",闽D0TL89,西南(234),"118.12755,24.531011",568.0,湖里区殿前街道翔云一路100号
50327,2023-09-28 17:31:39,66 km/h,2933.7 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道嘉禾路796号;火炬北路,火炬北路-马垄二路交叉路口;北京现代厦门国戎特约销售服务店,马垅汽车交易市场,亚热带植物研究所",闽D0TL89,偏东(70),"118.11311,24.523222",23782.0,厦门市湖里区高殿村殿前社三组冠华大厦7楼东侧
50328,2023-09-28 17:31:59,71 km/h,2934.09 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;嘉禾路;厦门纵横集团建设开发有限公司西门,厦门纵横集团建设开发有限公司,殿前站公交卡充值点",闽D0TL89,东北(66),"118.116594,24.524674",11851.0,枋钟路2368号502室（BRT县后站往出岛方向300米）
51447,2023-09-01 08:38:11,35 km/h,23.77 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(101),"118.085685,24.47854",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51448,2023-09-01 08:38:12,33 km/h,23.77 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(113),"118.085772,24.478514",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51449,2023-09-01 08:38:14,32 km/h,23.79 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(147),"118.085881,24.478408",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51450,2023-09-01 08:38:16,32 km/h,23.81 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(169),"118.085944,24.47826",758.0,厦门市思明区湖滨北路36号之8
51451,2023-09-01 08:38:22,44 km/h,23.88 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,厦门白鹭洲公园音乐喷泉广场停车场,厦门天鹅大酒店",闽D1YX58,偏南(158),"118.086115,24.477672",12895.0,思明区官任路38号101室 
51452,2023-09-01 08:38:33,38 km/h,24.01 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲东路1号;白鹭洲公园,厦门天鹅大酒店,信息·未来酒店",闽D1YX58,偏南(163),"118.086516,24.476481",143019.0,"思明区官任路38号底层A001
"
51500,2023-09-01 08:45:32,5 km/h,25.94 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;共和路2号;连心园,读书少女,中国体育彩票(共和路店)",闽D1YX58,西南(208),"118.085337,24.460299",30557.0,厦门市思明区幸福路3-5号
51501,2023-09-01 08:45:42,9 km/h,25.95 km, ,在线 / 行驶,"福建省厦门市思明区;蓼花路32号;中山公园,Huse yard 花园别墅,怡和大厦",闽D1YX58,偏南(200),"118.085316,24.46025",30557.0,厦门市思明区幸福路3-5号
51502,2023-09-01 08:45:46,13 km/h,25.96 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;蓼花路32号;Huse yard 花园别墅,怡和大厦,图强路小区",闽D1YX58,偏南(189),"118.085264,24.460098",30557.0,厦门市思明区幸福路3-5号
51535,2023-09-01 08:53:05,32 km/h,26.35 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路6号4号;厦门融通白鹭宾馆(万石植物园店),中航规划建设长沙设计研究院有限公司厦门分公司,白鹭宾馆停车场-汽车美容服务中心",闽D1YX58,偏南(174),"118.086489,24.457376",5304.0,五号楼3楼3008号药学部
51543,2023-09-01 08:53:29,26 km/h,26.5 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路5-3号;厦门市大同中学,科普楼院,白鹭宾馆",闽D1YX58,西南(224),"118.085858,24.456518",12878.0,思明区公园南路75号
51608,2023-09-01 08:58:01,4 km/h,27.34 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路9号-之1;厦门市地震局,鸿山公园,厦门大学附属第一医院",闽D1YX58,西南(218),"118.082677,24.451576",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51609,2023-09-01 08:58:03,4 km/h,27.35 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路9号-之1;厦门市地震局,鸿山公园,厦门大学附属第一医院",闽D1YX58,西南(235),"118.08265,24.451561",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51610,2023-09-01 08:58:05,0 km/h,27.35 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;石泉路9号-之1;厦门市地震局,鸿山公园,厦门大学附属第一医院",闽D1YX58,正北(0),"118.082634,24.451551",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51611,2023-09-01 08:58:09,8 km/h,27.35 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路9号-之1;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏西(263),"118.082591,24.451545",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51612,2023-09-01 08:58:13,15 km/h,27.37 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路46号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,偏西(274),"118.082401,24.451526",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51613,2023-09-01 08:58:16,17 km/h,27.39 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,偏西(286),"118.082247,24.451548",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51614,2023-09-01 08:58:19,4 km/h,27.39 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,偏西(262),"118.082161,24.451555",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51615,2023-09-01 08:58:25,7 km/h,27.4 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,偏北(350),"118.082143,24.451577",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
51623,2023-09-01 08:59:12,4 km/h,27.47 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路中段;中国社区,厦门市地震局,厦门大学附属第一医院",闽D1YX58,偏南(199),"118.081924,24.452191",12875.0,思明区思明南路158号思南好又多一楼
51692,2023-09-01 10:03:12,37 km/h,28.58 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;同安路2-1;鑫明大厦,厦门市教育局,厦门市大同中学",闽D1YX58,东北(35),"118.084502,24.457171",1231.0,思明区新华路
51708,2023-09-01 10:04:47,29 km/h,29.2 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路25号;厦门市科技中介行业协会,技术创新孵化园,厦门市科学技术局",闽D1YX58,偏南(183),"118.088553,24.456475",31726.0,厦门市一 心内科门诊 门诊B区2楼
51709,2023-09-01 10:04:49,29 km/h,29.22 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎溪岩路;厦门市科技中介行业协会,厦门市科学技术局,六谷便利店",闽D1YX58,偏南(193),"118.088531,24.456329",31726.0,厦门市一 心内科门诊 门诊B区2楼
51710,2023-09-01 10:04:52,36 km/h,29.24 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路17-19号;老年活动中心后山小区,厦门市科学技术局,厦门市广播电台综合楼",闽D1YX58,偏南(177),"118.088494,24.456076",31726.0,厦门市一 心内科门诊 门诊B区2楼
51711,2023-09-01 10:04:54,40 km/h,29.27 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路19号;厦门市老年活动中心,植物园公交站,厦门市老年活动中心-东门",闽D1YX58,偏南(164),"118.088544,24.455879",31726.0,厦门市一 心内科门诊 门诊B区2楼
51712,2023-09-01 10:04:56,41 km/h,29.29 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路19号;厦门市老年活动中心,厦门市计划生育协会,老年活动中心后山小区",闽D1YX58,东南(151),"118.088635,24.455679",31726.0,厦门市一 心内科门诊 门诊B区2楼
51713,2023-09-01 10:05:04,43 km/h,29.38 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路;厦门市老年活动中心,厦门牡丹万鹏宾馆,钟鼓山景区-空中缆车",闽D1YX58,偏南(160),"118.089124,24.455004",23743.0,前埔南区文兴东二里42号
51714,2023-09-01 10:05:06,40 km/h,29.41 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;钟鼓山隧道;厦门市老年活动中心,厦门牡丹万鹏宾馆,钟鼓山景区-空中缆车",闽D1YX58,偏南(191),"118.089134,24.454693",23743.0,前埔南区文兴东二里42号
51715,2023-09-01 10:05:08,38 km/h,29.42 km, ,在线 / 行驶,"福建省厦门市思明区开元街道虎园路21号;钟鼓山隧道,钟鼓山隧道-虎园路交叉路口;钟鼓索道,厦门市老年活动中心音乐厅,牡丹万鹏宾馆",闽D1YX58,西南(203),"118.089103,24.454602",23743.0,前埔南区文兴东二里42号
51716,2023-09-01 10:05:10,38 km/h,29.46 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,西南(213),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51717,2023-09-01 10:05:19,0 km/h,29.46 km,0秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51718,2023-09-01 10:05:34,0 km/h,29.46 km,15秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51719,2023-09-01 10:06:04,0 km/h,29.46 km,45秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51720,2023-09-01 10:06:34,0 km/h,29.46 km,1分15秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51721,2023-09-01 10:07:04,0 km/h,29.46 km,1分45秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51722,2023-09-01 10:07:34,0 km/h,29.46 km,2分15秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51723,2023-09-01 10:08:04,0 km/h,29.46 km,2分45秒 / 2分45秒,在线 / 无效定位,"福建省厦门市思明区开元街道;钟鼓山隧道;牡丹万鹏宾馆,厦门市广播电台综合楼,虎溪岩路15-27号小区",闽D1YX58,正北(0),"118.088959,24.454327",23743.0,前埔南区文兴东二里42号
51735,2023-09-01 10:12:04,58 km/h,35.17 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;谊爱路6号;厦门金奥装饰有限公司,玉亭里,8号里(龙安盛企业大厦店)",闽D1YX58,东北(42),"118.129182,24.488609",2238872.0,厦门市思明区嘉禾路190-125号
51736,2023-09-01 10:12:23,65 km/h,35.5 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;成功大道;成功大道出口(吕岭路方向),龙华里,龙华里31号楼",闽D1YX58,东北(28),"118.131272,24.490913",34512.0,思明区莲秀里118号
51737,2023-09-01 10:12:32,69 km/h,35.67 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路34号;龙翔花园,皮尔萨水管,兴超达五金材料",闽D1YX58,偏北(16),"118.131889,24.492342",1367257.0,厦门市湖里区吕岭路55号之5
51738,2023-09-01 10:12:34,67 km/h,35.71 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路42号;龙翔花园,龙翔花园-西北门,金东亚家政(江头店)",闽D1YX58,偏北(13),"118.131975,24.492676",1367257.0,厦门市湖里区吕岭路55号之5
51739,2023-09-01 10:12:38,68 km/h,35.78 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;成功大道;龙翔花园,莲花花园,车管家汽车生活馆",闽D1YX58,偏北(4),"118.132097,24.493348",2205564.0,厦门市湖里区台湾街9-11号国联大厦第五层5S1之B单元
51740,2023-09-01 10:13:04,71 km/h,36.25 km, ,在线 / 行驶,"福建省厦门市湖里区江头街道;吕岭路179-5号;吕岭花园,银岭园,双浦西里6号楼",闽D1YX58,偏北(4),"118.132382,24.497583",45333.0,湖里区江头街道台湾街277号二楼
51951,2023-09-01 14:19:00,35 km/h,79.69 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(78),"118.085598,24.478617",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51952,2023-09-01 14:19:02,27 km/h,79.71 km, ,在线 / 行驶,福建省厦门市思明区;白鹭洲路;厦门人民会堂广场南门,闽D1YX58,偏东(107),"118.085761,24.478614",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51953,2023-09-01 14:19:04,30 km/h,79.72 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(140),"118.085887,24.478543",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51954,2023-09-01 14:19:06,36 km/h,79.74 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(171),"118.085945,24.478389",396324.0,厦门市思明区湖滨北路33号之9室二层、之10室二层
51955,2023-09-01 14:19:15,51 km/h,79.87 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;市府大道北桥;白鹭洲公园,厦门天鹅大酒店,厦门人民会堂",闽D1YX58,偏南(160),"118.086142,24.477252",2229732.0,厦门市湖里区五通西路989号3号楼一楼门诊
51985,2023-09-01 14:23:02,41 km/h,81.19 km, ,在线 / 行驶,"福建省厦门市思明区开元街道白鹭洲路101号;白鹭洲路,白鹭洲路-后江埭路交叉路口;瑞思少儿中心(二市校区),华夏银行(思明支行),厦门农商银行(嘉禾支行)",闽D1YX58,偏南(174),"118.087594,24.466877",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51986,2023-09-01 14:23:07,22 km/h,81.22 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路,厦禾路-白鹭洲路交叉路口;银聚祥邸,皇家御城,团结大厦(汇文西路)",闽D1YX58,偏南(185),"118.087608,24.466565",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51987,2023-09-01 14:23:09,9 km/h,81.23 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路,厦禾路-白鹭洲路交叉路口;银聚祥邸,皇家御城,团结大厦(汇文西路)",闽D1YX58,偏南(198),"118.0876,24.466583",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51988,2023-09-01 14:23:16,5 km/h,81.23 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路,厦禾路-白鹭洲路交叉路口;银聚祥邸,皇家御城,团结大厦(汇文西路)",闽D1YX58,偏南(161),"118.087604,24.466628",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51989,2023-09-01 14:23:30,0 km/h,81.24 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;汇文西路,厦禾路-白鹭洲路交叉路口;银聚祥邸,皇家御城,团结大厦(汇文西路)",闽D1YX58,正北(0),"118.087614,24.466566",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51990,2023-09-01 14:23:41,4 km/h,81.24 km, ,在线 / 行驶,"福建省厦门市思明区开元街道厦禾路111号;汇文西路,厦禾路-白鹭洲路交叉路口;瑞思少儿中心(二市校区),中信银行(厦门白鹭支行),平安银行(厦门思明支行)",闽D1YX58,西南(223),"118.087586,24.46652",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51991,2023-09-01 14:23:42,5 km/h,81.24 km, ,在线 / 行驶,"福建省厦门市思明区开元街道厦禾路111号;汇文西路,厦禾路-白鹭洲路交叉路口;瑞思少儿中心(二市校区),中信银行(厦门白鹭支行),平安银行(厦门思明支行)",闽D1YX58,偏南(187),"118.08758,24.466507",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
51992,2023-09-01 14:23:44,11 km/h,81.25 km, ,在线 / 行驶,"福建省厦门市思明区开元街道厦禾路111号;汇文西路,厦禾路-白鹭洲路交叉路口;瑞思少儿中心(二市校区),中信银行(厦门白鹭支行),平安银行(厦门思明支行)",闽D1YX58,偏南(166),"118.087587,24.466462",2237046.0,厦门市思明区湖滨南路44-3号第一层商场
52000,2023-09-01 14:24:43,41 km/h,81.97 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;公园东路深田路口地下通道;中山公园,怡和大厦,Huse yard 花园别墅",闽D1YX58,西南(213),"118.085162,24.460796",30557.0,厦门市思明区幸福路3-5号
52001,2023-09-01 14:24:46,41 km/h,82 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;蓼花路32号;中山公园,Huse yard 花园别墅,怡和大厦",闽D1YX58,偏南(199),"118.085029,24.460518",30557.0,厦门市思明区幸福路3-5号
52055,2023-09-01 15:30:18,7 km/h,83.46 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6;电子器材大楼,白鹭宾馆,信园",闽D1YX58,西南(203),"118.086681,24.457363",5304.0,五号楼3楼3008号药学部
52056,2023-09-01 15:30:20,7 km/h,83.46 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6;电子器材大楼,白鹭宾馆,信园",闽D1YX58,偏西(252),"118.086646,24.457348",5304.0,五号楼3楼3008号药学部
52057,2023-09-01 15:30:22,9 km/h,83.47 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6;电子器材大楼,白鹭宾馆,信园",闽D1YX58,偏西(266),"118.086597,24.457351",5304.0,五号楼3楼3008号药学部
52058,2023-09-01 15:30:25,11 km/h,83.48 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路6号4号;厦门融通白鹭宾馆(万石植物园店),中航规划建设长沙设计研究院有限公司厦门分公司,白鹭宾馆停车场-汽车美容服务中心",闽D1YX58,偏西(254),"118.086499,24.457332",5304.0,五号楼3楼3008号药学部
52059,2023-09-01 15:30:27,11 km/h,83.48 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;虎园路6号4号;厦门融通白鹭宾馆(万石植物园店),中航规划建设长沙设计研究院有限公司厦门分公司,白鹭宾馆停车场-汽车美容服务中心",闽D1YX58,西南(244),"118.086472,24.457322",5304.0,五号楼3楼3008号药学部
52061,2023-09-01 15:30:33,7 km/h,83.5 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6号之4;白鹭宾馆,科普楼院,电子器材大楼",闽D1YX58,东南(157),"118.086511,24.457111",5304.0,五号楼3楼3008号药学部
52062,2023-09-01 15:30:35,8 km/h,83.5 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6号之4;白鹭宾馆,科普楼院,电子器材大楼",闽D1YX58,偏南(160),"118.086521,24.45709",5304.0,五号楼3楼3008号药学部
52063,2023-09-01 15:30:37,9 km/h,83.51 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6号之4;白鹭宾馆,科普楼院,电子器材大楼",闽D1YX58,偏南(176),"118.086538,24.45702",5304.0,五号楼3楼3008号药学部
52064,2023-09-01 15:30:41,14 km/h,83.52 km, ,在线 / 行驶,"福建省厦门市思明区;虎园路6-1号;白鹭宾馆,科普楼院,厦门市大同中学",闽D1YX58,西南(234),"118.086497,24.456945",5304.0,五号楼3楼3008号药学部
52067,2023-09-01 15:31:05,24 km/h,83.68 km, ,在线 / 行驶,"福建省厦门市思明区开元街道励志路1号;励志路,白鹿路-励志路交叉路口;闽中厦门工委旧址,厦门妙法林寺,盈翠餐厅",闽D1YX58,西南(235),"118.085291,24.456056",415.0,思明区新华路54号
52112,2023-09-01 15:34:52,16 km/h,84.48 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路中段;中国社区,厦门市地震局,厦门大学附属第一医院",闽D1YX58,偏北(13),"118.081948,24.452275",12875.0,思明区思明南路158号思南好又多一楼
52152,2023-09-01 15:57:01,21 km/h,85 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,东南(143),"118.082252,24.451593",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52153,2023-09-01 15:57:03,17 km/h,85 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路46号;厦门市地震局,瑞泉山庄,鸿山公园",闽D1YX58,东南(127),"118.082276,24.451552",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52154,2023-09-01 15:57:05,15 km/h,85.01 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏东(110),"118.082338,24.451509",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52155,2023-09-01 15:57:06,18 km/h,85.01 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏东(89),"118.082376,24.451502",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52156,2023-09-01 15:57:07,20 km/h,85.01 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏东(89),"118.082424,24.451499",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52157,2023-09-01 15:57:16,9 km/h,85.05 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路4号之1;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏西(262),"118.082388,24.451212",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52158,2023-09-01 15:57:18,9 km/h,85.05 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路9号;厦门市地震局,瑞泉山庄,中国社区",闽D1YX58,西北(299),"118.082434,24.451267",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52159,2023-09-01 15:57:20,9 km/h,85.06 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路4号之1;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,西北(312),"118.08242,24.451285",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52160,2023-09-01 15:57:22,13 km/h,85.06 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路4号之1;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏北(342),"118.082389,24.451357",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52161,2023-09-01 15:57:24,12 km/h,85.07 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏北(12),"118.082372,24.451435",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52162,2023-09-01 15:57:26,13 km/h,85.08 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路12-1号;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏东(80),"118.082416,24.451464",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52163,2023-09-01 15:57:28,20 km/h,85.09 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路9号-之1;厦门市地震局,鸿山公园,瑞泉山庄",闽D1YX58,偏东(92),"118.082523,24.451479",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52164,2023-09-01 15:57:36,17 km/h,85.12 km, ,在线 / 行驶,"福建省厦门市思明区中华街道石泉路石泉路9号之1;石泉路,白鹭路-白鹿路交叉路口;厦门市地震局(地球科学教育普及基地),厦门人民防空,厦门市人防办镇海社区百姓课堂文体活动中心",闽D1YX58,偏东(100),"118.082903,24.451508",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
52182,2023-09-01 15:58:58,20 km/h,85.71 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D1YX58,东北(28),"118.084353,24.45469",1801.0,"福建厦门古城西路9号
"
52183,2023-09-01 15:59:01,17 km/h,85.72 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D1YX58,东北(40),"118.08442,24.454765",1801.0,"福建厦门古城西路9号
"
52184,2023-09-01 15:59:04,13 km/h,85.73 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路59;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D1YX58,东北(51),"118.084526,24.454826",1801.0,"福建厦门古城西路9号
